,TrRatio,Dataset,N_tr,seed,DetectT,Masktr,Maskte,Maskepoch,MaskT,Masksize,FCtr,FCte,FCepoch,FCT,FCsize,RFtr,RFte,RFT
234,0.05,6,400,4,15.049921035766602,0.006659781597416207,0.016539614647626877,399,10.146796464920044,1504.38671875,0.001694283152113207,0.019110362976789474,196,34.38337731361389,19373.5234375,0.036566493213947594,0.08739748613534244,0.03818821907043457
235,0.05,7,400,0,13.593627691268921,0.004554127654543986,0.01589016616344452,396,9.793247938156128,1504.38671875,0.0021735275869017544,0.018910452723503113,151,32.99068212509155,19373.5234375,0.023398815415134028,0.05654027549415622,0.03038954734802246
236,0.05,7,400,1,18.648579597473145,0.005530697898451452,0.01372669916599989,394,10.13711142539978,1504.38671875,0.0014827366705563122,0.018374664708971977,245,33.03765559196472,19373.5234375,0.025130492077501634,0.05515382490951393,0.0377047061920166
237,0.05,7,400,2,15.854777097702026,0.004823181664187366,0.014549927785992622,392,10.017114877700806,1504.38671875,0.0034547941105483927,0.017819147557020187,218,33.48424959182739,19373.5234375,0.022768267158826884,0.054889131066057396,0.053342580795288086
238,0.05,7,400,3,15.083901405334473,0.005132929685795353,0.01450370904058218,386,10.884260892868042,1504.38671875,0.005179910115358682,0.017548102885484695,340,33.33589172363281,19373.5234375,0.024185674098035986,0.05741187510857987,0.029862642288208008
239,0.05,7,400,4,17.251516103744507,0.005032155247143795,0.016512412577867508,398,9.787234544754028,1504.38671875,0.002899505740714044,0.01872152090072632,204,33.545469999313354,19373.5234375,0.022580189659326275,0.05551412773302922,0.030376195907592773
240,0.05,8,400,0,14.156649112701416,0.0084337836470064,0.021798275411128998,397,10.701498031616211,1504.38671875,0.004461411631156484,0.03284456208348274,298,33.621233224868774,19373.5234375,0.027459591671591333,0.06178135323487327,0.03054046630859375
241,0.05,8,400,1,13.374823331832886,0.012350478422033578,0.024714667350053787,263,9.713987588882446,1504.38671875,0.00449316558453623,0.0313926599919796,296,33.812132596969604,19373.5234375,0.025870578381475995,0.060545639804363956,0.02971053123474121
242,0.05,8,400,2,11.530469179153442,0.01297888348525847,0.0239011961966753,208,10.615752935409546,1504.38671875,0.009082432968464029,0.03201108053326607,290,34.926599740982056,19373.5234375,0.024901710262458313,0.059078468479079146,0.03240609169006348
243,0.05,8,400,3,14.54648470878601,0.012284647539290768,0.02433311939239502,215,9.878011226654053,1504.38671875,0.009241225693878113,0.032302770763635635,393,33.220879316329956,19373.5234375,0.023884188989854987,0.06236580872565352,0.055152177810668945
244,0.05,8,400,4,14.98611307144165,0.010529059947346172,0.022553151473402977,238,10.466374635696411,1504.38671875,0.003377551542523903,0.03096764348447323,183,33.44761562347412,19373.5234375,0.025559880420374118,0.05973828170171002,0.03879404067993164
245,0.05,9,400,0,16.59024214744568,0.008699101140977961,0.01970888115465641,392,9.441971063613892,1504.38671875,0.00502510970350647,0.02312166430056095,285,33.474215269088745,19373.5234375,0.031344856674111174,0.06588813829796503,0.02982950210571289
246,0.05,9,400,1,16.31061053276062,0.008069775960154603,0.020932404324412346,378,10.480193853378296,1504.38671875,0.006374354881479975,0.024250084534287453,274,33.05983901023865,19373.5234375,0.02803806213969971,0.06501077491429864,0.02950263023376465
247,0.05,9,400,2,17.38010549545288,0.007770496344537793,0.01871076412498951,322,9.873729228973389,1504.38671875,0.0008520990416588137,0.023055890575051308,389,33.3651921749115,19373.5234375,0.030300641965950753,0.06645815691437924,0.03874921798706055
248,0.05,9,400,3,15.522821426391602,0.008881231543586032,0.022713320329785347,329,13.92769742012024,1504.38671875,0.004278379465135468,0.0235927551984787,332,33.81582546234131,19373.5234375,0.028641348374047478,0.06600565962654227,0.03301095962524414
249,0.05,9,400,4,16.853861093521118,0.007422721849015613,0.0197287630289793,386,13.61083436012268,1504.38671875,0.00514921996105699,0.023931272327899933,55,34.48381304740906,19373.5234375,0.030785448138479117,0.06488716349259857,0.03753376007080078
